H,Theft,05/20/17. 02:28 AM.,ALL OTHER LARCENY 2399,Details
I,Theft,05/20/17. 12:52 PM.,SHOPLIFTING 3073,Details
J,Theft,05/20/17. 04:10 PM.,IDENTITY THEFT FRAUD 2609,Details
K,Theft,05/20/17. 05:00 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
L,Theft,05/20/17. 10:14 AM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
M,Vandalism,05/20/17. 01:19 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
N,Arrest,05/20/17. 12:48 AM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
O,Theft,05/20/17. 12:48 AM.,ALL OTHER LARCENY 2399,Details
A,Theft,05/19/17. 02:30 PM.,ALL OTHER LARCENY 2399,Details
B,Theft,05/19/17. 04:00 PM.,CREDIT CARD/ATM 2605,Details
C,Theft,05/19/17. 12:45 PM.,ALL OTHER LARCENY 2399,Details
D,Other,05/19/17. 11:17 PM.,ALL OTHER 5399,Details
E,Vandalism,05/19/17. 04:38 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2901,Details
F,Arrest,05/19/17. 02:37 PM.,DRIVING UNDER THE INFLUENCE 8041,Details
G,Theft,05/19/17. 12:00 AM.,THEFT FROM BUILDING 2308,Details
H,Vandalism,05/19/17. 01:15 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
A,Theft,05/18/17. 04:00 PM.,ALL OTHER LARCENY 2399,Details
B,Theft,05/18/17. 09:22 AM.,ALL OTHER LARCENY 2399,Details
C,Other,05/18/17. 10:10 PM.,ALL OTHER 5015,Details
D,Assault,05/18/17. 11:48 AM.,INTIMIDATION 1380,Details
E,Assault,05/18/17. 06:17 PM.,SIMPLE ASSAULT 1313,Details
F,Other,05/18/17. 07:08 PM.,ALL OTHER 5015,Details
G,Arrest,05/18/17. 11:47 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
H,Assault,05/18/17. 06:08 PM.,SIMPLE ASSAULT 1313,Details
I,Other,05/18/17. 07:01 AM.,ALL OTHER 5015,Details
J,Theft,05/18/17. 11:48 AM.,HACKING/COMPUTER INVASION FRAUD 2696,Details
K,Theft,05/18/17. 02:18 PM.,SHOPLIFTING 3074,Details
L,Other,05/18/17. 02:18 PM.,ALL OTHER 4899,Details
M,Assault,05/18/17. 10:30 AM.,SIMPLE ASSAULT 1313,Details
N,Theft,05/18/17. 10:15 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
O,Assault,05/18/17. 07:01 AM.,SIMPLE ASSAULT 1313,Details
P,Theft,05/18/17. 06:50 AM.,SHOPLIFTING 3078,Details
A,Theft,05/17/17. 12:00 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2602,Details
B,Theft,05/17/17. 12:30 AM.,MOTOR VEHICLE THEFT 2404,Details
C,Theft,05/17/17. 12:00 PM.,ALL OTHER LARCENY 2399,Details
D,Vandalism,05/17/17. 06:30 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
E,Other,05/17/17. 07:53 PM.,ALL OTHER 4803,Details
F,Theft,05/17/17. 03:00 AM.,ALL OTHER LARCENY 2399,Details
G,Theft,05/17/17. 11:52 AM.,THEFT FROM BUILDING 2308,Details
H,Theft,05/17/17. 01:00 AM.,ALL OTHER LARCENY 2399,Details
I,Other,05/17/17. 06:36 PM.,ALL OTHER 5012,Details
J,Theft,05/17/17. 06:36 PM.,CREDIT CARD/ATM 2605,Details
K,Assault,05/17/17. 11:50 PM.,INTIMIDATION 1380,Details
L,Robbery,05/17/17. 08:03 PM.,ROBBERY 1208,Details
M,Assault,05/17/17. 02:47 AM.,AGGRAVATED ASSAULT 1399,Details
N,Assault,05/17/17. 01:46 AM.,SIMPLE ASSAULT 1313,Details
O,Burglary,05/17/17. 02:33 AM.,BURGLARY/BREAKING & ENTERING 2204,Details
P,Other,05/17/17. 12:42 AM.,LIQUOR LAW VIOLATION 4196,Details
Q,Burglary,05/17/17. 02:08 AM.,BURGLARY/BREAKING & ENTERING 2202,Details
A,Theft,05/16/17. 12:00 PM.,ALL OTHER LARCENY 2399,Details
B,Theft,05/16/17. 01:30 PM.,COUNTERFEITING/FORGERY 2501,Details
C,Theft,05/16/17. 10:00 AM.,COUNTERFEITING/FORGERY 2505,Details
D,Assault,05/16/17. 04:45 PM.,FORCIBLE FONDLING 1178,Details
E,Arrest,05/16/17. 10:41 PM.,DRIVING UNDER THE INFLUENCE 8041,Details
F,Theft,05/16/17. 02:33 PM.,SHOPLIFTING 3078,Details
G,Vandalism,05/16/17. 04:49 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2901,Details
H,Vandalism,05/16/17. 03:10 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2998,Details
I,Other,05/16/17. 10:00 AM.,FAMILY OFFENSE NONVIOLENT 3806,Details
J,Assault,05/16/17. 03:30 AM.,SIMPLE ASSAULT 1313,Details
K,Theft,05/16/17. 03:30 AM.,ALL OTHER LARCENY 2399,Details
A,Burglary,05/15/17. 06:06 AM.,BURGLARY/BREAKING & ENTERING 2203,Details
B,Theft,05/15/17. 12:05 AM.,IDENTITY THEFT FRAUD 2609,Details
C,Theft,05/15/17. 12:00 PM.,ALL OTHER LARCENY 2399,Details
D,Assault,05/15/17. 10:22 PM.,SIMPLE ASSAULT 1313,Details
E,Other,05/15/17. 05:45 PM.,ALL OTHER 5309,Details
F,Burglary,05/15/17. 03:00 PM.,BURGLARY/BREAKING & ENTERING 2202,Details
G,Vandalism,05/15/17. 11:28 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
H,Other,05/15/17. 10:22 PM.,ALL OTHER 4801,Details
I,Arrest,05/15/17. 06:12 PM.,DRIVING UNDER THE INFLUENCE 8027,Details
J,Burglary,05/15/17. 08:30 AM.,BURGLARY/BREAKING & ENTERING 2202,Details
K,Vandalism,05/15/17. 08:00 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
A,Theft,05/14/17. 10:13 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
B,Theft,05/14/17. 10:13 PM.,SHOPLIFTING 3073,Details
C,Other,05/14/17. 12:00 PM.,ALL OTHER 5005,Details
D,Vandalism,05/14/17. 01:45 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
E,Assault,05/14/17. 01:54 PM.,AGGRAVATED ASSAULT 1305,Details
F,Theft,05/14/17. 01:55 AM.,THEFT FROM BUILDING 2308,Details
G,Assault,05/14/17. 11:00 AM.,SIMPLE ASSAULT 1313,Details
H,Theft,05/14/17. 06:15 PM.,ALL OTHER LARCENY 2399,Details
I,Theft,05/14/17. 01:00 PM.,SHOPLIFTING 3078,Details
J,Arrest,05/14/17. 11:21 PM.,DRIVING UNDER THE INFLUENCE 8027,Details
K,Theft,05/14/17. 05:40 PM.,SHOPLIFTING 3078,Details
L,Assault,05/14/17. 12:39 AM.,SIMPLE ASSAULT 1313,Details
M,Assault,05/14/17. 04:00 PM.,SIMPLE ASSAULT 1313,Details
N,Assault,05/14/17. 12:55 AM.,SIMPLE ASSAULT 1313,Details
O,Assault,05/14/17. 12:09 PM.,SIMPLE ASSAULT 1313,Details
P,Assault,05/14/17. 01:54 PM.,SIMPLE ASSAULT 1313,Details
Q,Assault,05/14/17. 05:30 AM.,FORCIBLE FONDLING 1172,Details
R,Theft,05/14/17. 01:44 PM.,SHOPLIFTING 3078,Details
S,Other,05/14/17. 04:12 AM.,TRESPASS OF REAL PROPERTY 5707,Details
T,Theft,05/14/17. 01:57 AM.,ALL OTHER LARCENY 2399,Details
U,Theft,05/14/17. 12:39 AM.,SHOPLIFTING 3074,Details
A,Theft,05/13/17. 04:11 PM.,SHOPLIFTING 3073,Details
B,Other,05/13/17. 09:19 PM.,RUNAWAY 7070,Details
C,Other,05/13/17. 11:09 PM.,LIQUOR LAW VIOLATION 4196,Details
D,Other,05/13/17. 11:09 PM.,DISORDERLY CONDUCT 5311,Details
E,Theft,05/13/17. 08:12 PM.,SHOPLIFTING 3078,Details
F,Vandalism,05/13/17. 11:46 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
G,Theft,05/13/17. 08:17 PM.,MOTOR VEHICLE THEFT 2404,Details
H,Arrest,05/13/17. 07:21 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
I,Theft,05/13/17. 05:27 PM.,SHOPLIFTING 3078,Details
J,Theft,05/13/17. 04:11 PM.,THEFT FROM BUILDING 2308,Details
K,Arrest,05/13/17. 01:54 AM.,DRIVING UNDER THE INFLUENCE 8041,Details
L,Assault,05/13/17. 02:29 AM.,AGGRAVATED ASSAULT 1305,Details
M,Theft,05/13/17. 02:31 AM.,SHOPLIFTING 3078,Details
N,Vandalism,05/13/17. 12:52 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
O,Vandalism,05/13/17. 02:12 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2999,Details
P,Arrest,05/13/17. 12:41 AM.,DRIVING UNDER THE INFLUENCE 8041,Details
A,Assault,05/12/17. 11:30 AM.,SIMPLE ASSAULT 1313,Details
B,Theft,05/12/17. 03:30 PM.,CREDIT CARD/ATM 2605,Details
C,Theft,05/12/17. 11:15 AM.,THEFT FROM BUILDING 2308,Details
D,Theft,05/12/17. 02:07 PM.,ALL OTHER LARCENY 2399,Details
E,Theft,05/12/17. 11:25 AM.,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES 2304,Details
F,Theft,05/12/17. 12:57 PM.,SHOPLIFTING 3078,Details
G,Other,05/12/17. 07:32 PM.,ALL OTHER 5015,Details
H,Theft,05/12/17. 01:25 PM.,SHOPLIFTING 3078,Details
I,Arrest,05/12/17. 08:38 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
J,Theft,05/12/17. 01:15 AM.,THEFT FROM COIN OPERATED MACHINE/DEVICE 2307,Details
K,Theft,05/12/17. 03:51 PM.,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES 2304,Details
L,Theft,05/12/17. 12:31 PM.,SHOPLIFTING 3078,Details
M,Theft,05/12/17. 04:32 PM.,ALL OTHER LARCENY 2399,Details
N,Assault,05/12/17. 03:04 PM.,PORNOGRAPHY OBSCENE MATERIAL 3704,Details
O,Theft,05/12/17. 02:30 PM.,POCKETPICKING 2301,Details
P,Theft,05/12/17. 04:44 AM.,SHOPLIFTING 3078,Details
Q,Burglary,05/12/17. 02:52 AM.,BURGLARY/BREAKING & ENTERING 2203,Details
R,Other,05/12/17. 02:04 AM.,LIQUOR LAW VIOLATION 4196,Details
S,Other,05/12/17. 01:44 AM.,DISORDERLY CONDUCT 5393,Details
T,Other,05/12/17. 01:44 AM.,LIQUOR LAW VIOLATION 4196,Details
U,Other,05/12/17. 02:04 AM.,DISORDERLY CONDUCT 5311,Details
A,Other,05/11/17. 02:58 PM.,ALL OTHER 5309,Details
B,Theft,05/11/17. 02:00 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
C,Other,05/11/17. 04:28 PM.,ALL OTHER 5309,Details
D,Theft,05/11/17. 09:21 PM.,EMBEZZLEMENT 2701,Details
E,Theft,05/11/17. 07:30 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 3079,Details
F,Arrest,05/11/17. 10:54 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
G,Burglary,05/11/17. 03:30 PM.,BURGLARY/BREAKING & ENTERING 2202,Details
H,Theft,05/11/17. 04:29 PM.,SHOPLIFTING 3078,Details
I,Theft,05/11/17. 03:05 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
J,Other,05/11/17. 04:00 AM.,ALL OTHER 5015,Details
K,Burglary,05/11/17. 02:12 AM.,BURGLARY/BREAKING & ENTERING 2203,Details
A,Theft,05/10/17. 12:00 PM.,IDENTITY THEFT FRAUD 2609,Details
B,Theft,05/10/17. 08:00 AM.,IDENTITY THEFT FRAUD 2609,Details
C,Theft,05/10/17. 01:10 AM.,THEFT FROM BUILDING 2308,Details
D,Vandalism,05/10/17. 10:00 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
E,Assault,05/10/17. 04:41 PM.,SIMPLE ASSAULT 1313,Details
F,Theft,05/10/17. 07:29 PM.,THEFT FROM MOTOR VEHICLE 2305,Details
G,Theft,05/10/17. 04:00 PM.,CREDIT CARD/ATM 2605,Details
H,Other,05/10/17. 04:35 PM.,ALL OTHER 5015,Details
I,Theft,05/10/17. 10:37 PM.,ALL OTHER LARCENY 2399,Details
J,Assault,05/10/17. 08:25 PM.,SIMPLE ASSAULT 1313,Details
K,Theft,05/10/17. 04:59 PM.,IDENTITY THEFT FRAUD 2609,Details
L,Theft,05/10/17. 04:41 PM.,SHOPLIFTING 3078,Details
M,Theft,05/10/17. 01:05 PM.,SHOPLIFTING 3074,Details
N,Assault,05/10/17. 04:54 AM.,SIMPLE ASSAULT 1313,Details
A,Arrest,05/09/17. 11:07 AM.,WEAPON LAW VIOLATIONS 5203,Details
B,Assault,05/09/17. 11:07 AM.,AGGRAVATED ASSAULT 1303,Details
C,Assault,05/09/17. 09:37 PM.,SIMPLE ASSAULT 1313,Details
D,Other,05/09/17. 11:27 PM.,ALL OTHER 5005,Details
E,Other,05/09/17. 11:43 PM.,RUNAWAY 7070,Details
F,Theft,05/09/17. 08:30 AM.,THEFT FROM BUILDING 2308,Details
G,Assault,05/09/17. 08:15 PM.,SIMPLE ASSAULT 1313,Details
H,Vandalism,05/09/17. 11:15 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
I,Other,05/09/17. 11:07 AM.,FAMILY OFFENSE NONVIOLENT 3806,Details
J,Theft,05/09/17. 10:48 AM.,SHOPLIFTING 3078,Details
A,Theft,05/08/17. 10:00 AM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2695,Details
B,Theft,05/08/17. 10:00 AM.,ALL OTHER LARCENY 2399,Details
C,Theft,05/08/17. 08:30 AM.,THEFT FROM BUILDING 2308,Details
D,Theft,05/08/17. 03:30 AM.,THEFT FROM BUILDING 2308,Details
E,Theft,05/08/17. 07:30 PM.,ALL OTHER LARCENY 2399,Details
F,Other,05/08/17. 09:27 PM.,ALL OTHER 4801,Details
G,Other,05/08/17. 09:27 PM.,ALL OTHER 5011,Details
H,Theft,05/08/17. 03:48 PM.,SHOPLIFTING 3078,Details
I,Assault,05/08/17. 07:30 PM.,SIMPLE ASSAULT 1313,Details
J,Assault,05/08/17. 12:15 PM.,SIMPLE ASSAULT 1313,Details
K,Assault,05/08/17. 02:15 AM.,AGGRAVATED ASSAULT 1305,Details
A,Theft,05/07/17. 11:52 AM.,SHOPLIFTING 3078,Details
B,Burglary,05/07/17. 06:15 PM.,BURGLARY/BREAKING & ENTERING 2202,Details
C,Burglary,05/07/17. 06:15 PM.,BURGLARY/BREAKING & ENTERING 2202,Details
D,Assault,05/07/17. 10:25 PM.,SIMPLE ASSAULT 1313,Details
E,Burglary,05/07/17. 09:17 PM.,BURGLARY/BREAKING & ENTERING 2202,Details
F,Assault,05/07/17. 12:00 AM.,AGGRAVATED ASSAULT 1305,Details
G,Burglary,05/07/17. 12:53 PM.,BURGLARY/BREAKING & ENTERING 2202,Details
A,Assault,05/06/17. 04:30 PM.,STATUTORY RAPE 3692,Details
B,Theft,05/06/17. 07:08 PM.,SHOPLIFTING 3078,Details
C,Theft,05/06/17. 02:00 PM.,ALL OTHER LARCENY 2399,Details
D,Theft,05/06/17. 01:32 PM.,SHOPLIFTING 3078,Details
E,Assault,05/06/17. 10:00 PM.,AGGRAVATED ASSAULT 1301,Details
F,Other,05/06/17. 10:00 PM.,ALL OTHER 4801,Details
G,Other,05/06/17. 10:00 PM.,ALL OTHER 5011,Details
H,Theft,05/06/17. 08:30 PM.,MOTOR VEHICLE THEFT 2404,Details
I,Vandalism,05/06/17. 02:47 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
J,Assault,05/06/17. 02:20 PM.,AGGRAVATED ASSAULT 1305,Details
K,Arrest,05/06/17. 02:20 PM.,WEAPON LAW VIOLATIONS 5212,Details
L,Burglary,05/06/17. 01:55 AM.,BURGLARY/BREAKING & ENTERING 2202,Details
M,Assault,05/06/17. 01:55 AM.,FORCIBLE RAPE 1171,Details
N,Assault,05/06/17. 04:34 PM.,AGGRAVATED ASSAULT 1301,Details
O,Vandalism,05/06/17. 10:35 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
P,Other,05/06/17. 02:24 AM.,DISORDERLY CONDUCT 5393,Details
Q,Arrest,05/06/17. 02:10 AM.,DRIVING UNDER THE INFLUENCE 8041,Details
R,Robbery,05/06/17. 01:02 AM.,ROBBERY 1202,Details
S,Assault,05/06/17. 01:47 AM.,SIMPLE ASSAULT 1313,Details
A,Theft,05/05/17. 04:12 PM.,BAD CHECKS 2693,Details
B,Theft,05/05/17. 08:30 PM.,ALL OTHER LARCENY 2399,Details
C,Theft,05/05/17. 12:00 AM.,ALL OTHER LARCENY 2399,Details
D,Other,05/05/17. 10:11 PM.,ALL OTHER 5399,Details
E,Other,05/05/17. 07:23 PM.,LIQUOR LAW VIOLATION 4196,Details
F,Arrest,05/05/17. 07:23 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
G,Arrest,05/05/17. 09:45 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
H,Assault,05/05/17. 09:10 PM.,SIMPLE ASSAULT 1313,Details
I,Burglary,05/05/17. 04:20 PM.,BURGLARY/BREAKING & ENTERING 2204,Details
J,Theft,05/05/17. 03:45 PM.,COUNTERFEITING/FORGERY 2505,Details
K,Theft,05/05/17. 05:49 PM.,SHOPLIFTING 3078,Details
L,Theft,05/05/17. 02:52 AM.,MOTOR VEHICLE THEFT 2404,Details
M,Theft,05/05/17. 05:00 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
N,Theft,05/05/17. 04:26 AM.,MOTOR VEHICLE THEFT 2404,Details
O,Assault,05/05/17. 12:56 AM.,AGGRAVATED ASSAULT 1302,Details
A,Theft,05/04/17. 08:30 PM.,CREDIT CARD/ATM 2605,Details
B,Theft,05/04/17. 04:30 PM.,COUNTERFEITING/FORGERY 2589,Details
C,Theft,05/04/17. 02:00 PM.,IDENTITY THEFT FRAUD 2609,Details
D,Theft,05/04/17. 07:45 PM.,THEFT FROM BUILDING 2308,Details
E,Other,05/04/17. 11:47 PM.,DISORDERLY CONDUCT 5311,Details
F,Burglary,05/04/17. 11:46 PM.,BURGLARY/BREAKING & ENTERING 2202,Details
G,Burglary,05/04/17. 05:35 AM.,BURGLARY/BREAKING & ENTERING 2203,Details
A,Other,05/03/17. 10:09 PM.,ALL OTHER 5005,Details
B,Other,05/03/17. 07:40 PM.,TRESPASS OF REAL PROPERTY 5707,Details
C,Arrest,05/03/17. 06:12 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
D,Assault,05/03/17. 05:02 PM.,INTIMIDATION 1316,Details
E,Assault,05/03/17. 09:22 PM.,INTIMIDATION 1380,Details
F,Other,05/03/17. 03:07 PM.,ALL OTHER 5309,Details
G,Other,05/03/17. 04:05 AM.,ALL OTHER 5309,Details
H,Theft,05/03/17. 10:45 AM.,ALL OTHER LARCENY 2399,Details
I,Vandalism,05/03/17. 02:22 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
J,Other,05/03/17. 12:12 AM.,DISORDERLY CONDUCT 5393,Details
A,Theft,05/02/17. 01:35 AM.,ALL OTHER LARCENY 2399,Details
B,Theft,05/02/17. 05:30 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
C,Vandalism,05/02/17. 07:00 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
D,Theft,05/02/17. 05:30 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
E,Theft,05/02/17. 01:25 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
F,Theft,05/02/17. 01:58 PM.,BAD CHECKS 2693,Details
G,Assault,05/02/17. 03:40 AM.,SIMPLE ASSAULT 1313,Details
A,Theft,05/01/17. 05:30 PM.,THEFT FROM MOTOR VEHICLE 2305,Details
B,Theft,05/01/17. 11:00 PM.,ALL OTHER LARCENY 2399,Details
C,Theft,05/01/17. 08:00 PM.,MOTOR VEHICLE THEFT 2404,Details
D,Theft,05/01/17. 08:48 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 3077,Details
E,Theft,05/01/17. 03:31 PM.,ALL OTHER LARCENY 2399,Details
F,Assault,05/01/17. 04:30 PM.,SIMPLE ASSAULT 1313,Details
G,Theft,05/01/17. 12:26 AM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2677,Details
H,Other,05/01/17. 04:57 PM.,ALL OTHER 5011,Details
I,Other,05/01/17. 04:57 PM.,ALL OTHER 5015,Details
J,Other,05/01/17. 04:30 PM.,DISORDERLY CONDUCT 5393,Details
K,Vandalism,05/01/17. 02:02 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
L,Other,05/01/17. 10:25 AM.,ALL OTHER 5015,Details
M,Other,05/01/17. 02:51 AM.,ALL OTHER 5015,Details
N,Arrest,05/01/17. 03:51 AM.,DRIVING UNDER THE INFLUENCE 8041,Details
O,Theft,05/01/17. 04:30 AM.,ALL OTHER LARCENY 2399,Details
P,Burglary,05/01/17. 12:12 AM.,BURGLARY/BREAKING & ENTERING 2202,Details
A,Theft,04/30/17. 12:00 PM.,ALL OTHER LARCENY 2399,Details
B,Burglary,04/30/17. 02:44 AM.,ALL OTHER 2298,Details
C,Vandalism,04/30/17. 11:30 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
D,Theft,04/30/17. 10:14 PM.,CREDIT CARD/ATM 2605,Details
E,Other,04/30/17. 08:39 PM.,ALL OTHER 5015,Details
F,Assault,04/30/17. 07:49 PM.,SIMPLE ASSAULT 1313,Details
G,Vandalism,04/30/17. 05:55 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
H,Other,04/30/17. 12:56 PM.,ALL OTHER 5015,Details
I,Vandalism,04/30/17. 01:10 AM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
J,Burglary,04/30/17. 02:44 AM.,BURGLARY/BREAKING & ENTERING 2203,Details
K,Theft,04/30/17. 08:14 AM.,MOTOR VEHICLE THEFT 2404,Details
L,Assault,04/30/17. 12:35 AM.,SIMPLE ASSAULT 1313,Details
M,Other,04/30/17. 03:18 AM.,DISORDERLY CONDUCT 5393,Details
A,Theft,04/29/17. 06:00 PM.,ALL OTHER LARCENY 2399,Details
B,Assault,04/29/17. 12:20 PM.,FORCIBLE FONDLING 1177,Details
C,Theft,04/29/17. 05:00 AM.,MOTOR VEHICLE THEFT 2404,Details
D,Assault,04/29/17. 02:00 AM.,SIMPLE ASSAULT 1313,Details
E,Assault,04/29/17. 08:46 PM.,SIMPLE ASSAULT 1313,Details
F,Theft,04/29/17. 09:18 PM.,SHOPLIFTING 3078,Details
G,Theft,04/29/17. 05:00 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
H,Other,04/29/17. 08:37 PM.,LIQUOR LAW VIOLATION 4103,Details
I,Burglary,04/29/17. 03:12 PM.,BURGLARY/BREAKING & ENTERING 2204,Details
J,Theft,04/29/17. 03:09 PM.,THEFT FROM MOTOR VEHICLE 2305,Details
K,Other,04/29/17. 01:50 AM.,ALL OTHER 5070,Details
L,Burglary,04/29/17. 01:15 PM.,BURGLARY/BREAKING & ENTERING 2204,Details
M,Assault,04/29/17. 02:02 AM.,SIMPLE ASSAULT 1313,Details
N,Theft,04/29/17. 08:50 AM.,CREDIT CARD/ATM 2605,Details
O,Assault,04/29/17. 12:07 AM.,FORCIBLE SODOMY 1174,Details
P,Assault,04/29/17. 08:14 AM.,SIMPLE ASSAULT 1313,Details
A,Theft,04/28/17. 03:25 PM.,MOTOR VEHICLE THEFT 2405,Details
B,Theft,04/28/17. 05:00 AM.,ALL OTHER LARCENY 2399,Details
C,Theft,04/28/17. 11:45 PM.,THEFT FROM BUILDING 2308,Details
D,Theft,04/28/17. 07:52 PM.,ALL OTHER LARCENY 2399,Details
E,Theft,04/28/17. 11:45 PM.,ALL OTHER LARCENY 2399,Details
F,Theft,04/28/17. 09:30 AM.,THEFT FROM BUILDING 2308,Details
G,Other,04/28/17. 11:25 PM.,TRESPASS OF REAL PROPERTY 5707,Details
H,Theft,04/28/17. 04:17 AM.,MOTOR VEHICLE THEFT 2404,Details
I,Assault,04/28/17. 12:15 PM.,AGGRAVATED ASSAULT 1305,Details
J,Burglary,04/28/17. 03:30 AM.,BURGLARY/BREAKING & ENTERING 2204,Details
K,Burglary,04/28/17. 03:00 AM.,BURGLARY/BREAKING & ENTERING 2204,Details
L,Other,04/28/17. 12:14 AM.,DISORDERLY CONDUCT 5311,Details
M,Other,04/28/17. 12:06 AM.,DISORDERLY CONDUCT 5311,Details
A,Vandalism,04/27/17. 12:15 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
B,Theft,04/27/17. 12:00 PM.,IDENTITY THEFT FRAUD 2609,Details
C,Theft,04/27/17. 12:00 AM.,ALL OTHER LARCENY 2399,Details
D,Theft,04/27/17. 07:00 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
E,Arrest,04/27/17. 10:25 PM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
F,Theft,04/27/17. 03:09 PM.,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME 2699,Details
G,Other,04/27/17. 09:30 AM.,ALL OTHER 5005,Details
H,Arrest,04/27/17. 09:30 AM.,DRUG/NARCOTIC VIOLATIONS 3592,Details
I,Arrest,04/27/17. 09:30 AM.,DRUG/NARCOTIC VIOLATIONS 3562,Details
J,Assault,04/27/17. 02:45 AM.,SIMPLE ASSAULT 1313,Details
K,Other,04/27/17. 02:24 AM.,DISORDERLY CONDUCT 5311,Details
L,Other,04/27/17. 02:24 AM.,ALL OTHER 4801,Details
M,Theft,04/27/17. 08:45 AM.,THEFT FROM BUILDING 2308,Details
A,Theft,04/26/17. 11:59 AM.,CREDIT CARD/ATM 2605,Details
B,Theft,04/26/17. 12:00 PM.,ALL OTHER LARCENY 2399,Details
C,Theft,04/26/17. 06:00 AM.,CREDIT CARD/ATM 2605,Details
D,Theft,04/26/17. 04:10 PM.,SHOPLIFTING 3078,Details
E,Other,04/26/17. 04:10 PM.,ALL OTHER 5015,Details
F,Vandalism,04/26/17. 12:25 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
G,Assault,04/26/17. 09:59 PM.,SIMPLE ASSAULT 1313,Details
H,Vandalism,04/26/17. 09:59 PM.,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY 2902,Details
I,Assault,04/26/17. 07:14 PM.,SIMPLE ASSAULT 1313,Details
J,Theft,04/26/17. 07:02 PM.,CREDIT CARD/ATM 2605,Details
K,Theft,04/26/17. 06:45 PM.,THEFT FROM BUILDING 2308,Details
L,Theft,04/26/17. 04:30 AM.,ALL OTHER LARCENY 2309,Details
M,Theft,04/26/17. 06:48 AM.,THEFT FROM MOTOR VEHICLE 2305,Details
N,Theft,04/26/17. 01:25 PM.,ALL OTHER LARCENY 2309,Details
O,Theft,04/26/17. 04:52 PM.,IDENTITY THEFT FRAUD 2609,Details
